ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2025,02,ANCASH,02,AIJA,04,LA MERCED,30420,02,02,1,2,020241003,1.458804,1,,1,1,3,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,0, 
2025,02,ANCASH,02,AIJA,04,LA MERCED,30422,04,04,1,2,020231004,23.42735,1,,1,1,4,1,HABA,2942,1,1500,000,0,0,1,0,0,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,30437,01,01,1,2,020341004,147.4986,1,,1,1,4,1,PAPA BLANCA,2612,1,0,080,0,0,1,1,1,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,30437,03,03,1,2,020341004,107.2627,1,,1,1,2,1,PAPA BLANCA,2612,1,0,144,0,0,1,1,1,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,30437,03,03,1,2,020341004,107.2627,1,,1,1,1,1,HABA,2942,1,0,072,0,0,1,1,1,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,30437,04,04,1,2,020341004,1.738553,1,,1,1,3,1,PAPA BLANCA,2612,1,0,100,0,0,1,1,1,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,03,CHACCHO,30437,04,04,1,2,020341004,1.738553,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,1,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,05,MIRGAS,30449,06,06,1,2,020341004,38.84592,1,,1,1,3,1,LINAZA,2819,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,03,ANTONIO RAYMONDI,06,SAN JUAN DE RONTOY,30456,06,06,1,2,020342004,30.41167,1,,1,1,6,1,CEBADA GRANO,2104,1,1250,000,0,0,1,0,0,0,0, 
2025,02,ANCASH,04,ASUNCION,01,CHACAS,30461,01,01,1,2,020433003,6.785104,1,,1,1,1,1,PAPA BLANCA,2612,1,0,240,0,0,1,0,0,0,0, 
2025,02,ANCASH,04,ASUNCION,02,ACOCHACA,30479,01,01,1,2,020441003,3.161685,1,,1,1,2,1,TARHUI,2947,1,0,050,0,0,0,1,0,0,0, 
2025,02,ANCASH,05,BOLOGNESI,04,AQUIA,30489,02,02,1,2,020553002,13.68815,1,,1,1,5,1,PAPA NATIVA,2615,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,05,BOLOGNESI,07,COLQUIOC,30500,04,04,1,1,020521004,12.80145,1,,1,1,3,1,MANZANO,1149,2,0,100,0,0,1,0,0,1,0, 
2025,02,ANCASH,05,BOLOGNESI,07,COLQUIOC,30500,07,07,1,1,020521004,25.19091,1,,1,0,2,1,MANZANO,1149,2,0,084,0,0,1,0,0,0,0, 
2025,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,30517,03,03,1,2,020531004,1.139122,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,015,0,0,1,1,0,0,0, 
2025,02,ANCASH,05,BOLOGNESI,11,LA PRIMAVERA,30517,04,04,1,2,020531004,25.84449,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,1,0,0,0, 
2025,02,ANCASH,05,BOLOGNESI,12,MANGAS,30519,01,01,1,2,020532004,8.911968,1,,1,1,2,1,PAPA BLANCA,2612,1,0,050,0,0,1,0,0,0,0, 
2025,02,ANCASH,05,BOLOGNESI,12,MANGAS,30519,02,02,1,2,020532004,7.017038,1,,1,1,4,1,PAPA BLANCA,2612,1,0,050,0,0,1,1,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,01,CARHUAZ,30533,02,02,1,2,020643002,10.33613,1,,1,1,1,1,HABA,2942,1,600,000,0,0,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,01,CARHUAZ,30538,05,05,1,2,020643004,164.3056,1,,1,1,1,1,PAPA BLANCA,2612,1,1200,000,0,0,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,11,YUNGAR,30555,01,01,1,2,020641002,1.627261,1,,1,1,5,1,PAPA BLANCA,2612,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,11,YUNGAR,30555,03,03,1,2,020641002,3.923229,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,11,YUNGAR,30556,06,06,1,2,020631002,8.841788,1,,1,1,1,1,QUINUA,2111,1,0,035,1,1,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,11,YUNGAR,30560,06,06,1,2,020641004,2.551551,1,,1,1,3,1,PAPA BLANCA,2612,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,11,YUNGAR,30560,06,06,1,2,020641004,2.551551,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,06,CARHUAZ,11,YUNGAR,30560,06,06,1,2,020641004,2.551551,1,,1,1,3,2,PAPA HUAYRO,2614,1,0,108,0,0,1,0,0,0,0, 
2025,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,30576,02,02,1,2,020752003,.4979239,1,,1,1,3,1,PAPA BLANCA,2612,1,0,050,0,0,1,0,0,0,0, 
2025,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,02,SAN NICOLAS,30584,02,02,1,2,020732004,20.79784,1,,1,1,3,1,NUÑA,2945,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,03,YAUYA,30586,02,02,1,2,020742004,55.20142,1,,1,1,1,1,TRIGO,2113,1,0,170,0,0,1,0,0,0,0, 
2025,02,ANCASH,08,CASMA,01,CASMA,30597,07,07,1,1,020811004,1.941752,1,,1,1,1,1,PACAE,1159,2,0,106,0,0,0,0,0,1,0, 
2025,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,30599,01,01,1,1,020811004,.4969576,1,,1,1,7,1,MANGO,1147,2,1,000,0,0,0,0,0,1,0, 
2025,02,ANCASH,08,CASMA,02,BUENA VISTA ALTA,30599,05,05,1,1,020811004,53.19743,1,,1,0,2,1,MARACUYA,2205,1,0,990,0,0,1,0,0,1,0, 
2025,02,ANCASH,09,CORONGO,01,CORONGO,30609,01,01,1,2,020931004,8.413873,1,,1,1,5,1,HABA,2942,1,0,100,0,0,1,1,0,0,0, 
2025,02,ANCASH,09,CORONGO,04,CUSCA,30630,03,03,1,2,020941004,43.41988,1,,1,1,1,1,PAPA BLANCA,2612,1,0,411,0,0,1,0,0,0,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30640,01,01,1,2,021041004,7.263149,1,,1,1,3,1,PAPA NATIVA,2615,1,0,080,0,0,0,1,1,0,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30640,01,01,1,2,021041004,7.263149,1,,1,1,3,2,OCA,2608,1,0,060,0,0,0,0,1,0,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30640,01,01,1,2,021041004,7.263149,1,,1,1,3,3,OLLUCO,2609,1,0,060,0,0,0,0,1,0,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30640,02,02,1,2,021041004,25.01834,1,,1,1,3,1,PAPA BLANCA,2612,1,0,075,0,0,0,0,1,0,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30643,02,02,1,2,021031003,41.07537,1,,1,1,3,1,ALFALFA,1401,3,0,100,0,0,0,0,0,1,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30647,05,05,1,2,021031004,1.980822,1,,1,1,2,1,PAPA BLANCA,2612,1,0,050,0,0,1,0,0,0,0, 
2025,02,ANCASH,10,HUARI,01,HUARI,30648,02,02,1,2,021031002,136.8056,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,058,0,1,0,0,0,0,0, 
2025,02,ANCASH,10,HUARI,05,HUACACHI,30665,01,01,1,2,021042003,17.42445,1,,1,1,5,1,TRIGO,2113,1,1200,000,0,0,0,0,1,0,0, 
2025,02,ANCASH,10,HUARI,05,HUACACHI,30665,01,01,1,2,021042003,17.42445,1,,1,1,4,1,MAIZ AMILACEO,2108,1,1200,000,0,0,1,0,1,0,0, 
2025,02,ANCASH,10,HUARI,08,HUANTAR,30676,02,02,1,2,021053004,18.32483,1,,1,1,2,1,OCA,2608,1,0,050,0,0,1,0,0,0,0, 
2025,02,ANCASH,10,HUARI,10,PAUCAS,30685,01,01,1,2,021043004,1.184351,1,,1,1,5,1,PALTO,1162,2,0,050,0,0,1,0,0,0,0, 
2025,02,ANCASH,10,HUARI,10,PAUCAS,30685,01,01,1,2,021043004,1.184351,1,,1,1,5,2,CHIRIMOYO,1121,2,0,080,0,0,1,0,0,0,0, 
2025,02,ANCASH,10,HUARI,11,PONTO,30689,04,04,1,2,021031004,11.92583,1,,1,1,2,1,MAIZ AMILACEO,2108,1,7500,000,0,0,1,1,0,0,0, 
2025,02,ANCASH,11,HUARMEY,02,COCHAPETI,30715,04,04,1,2,021131004,5.492252,1,,1,1,5,1,PAPA BLANCA,2612,1,0,025,0,0,0,1,0,0,0, 
2025,02,ANCASH,11,HUARMEY,05,MALVAS,30726,03,03,1,2,021131002,31.95261,1,,1,1,1,1,ARVEJA,2901,1,0,110,0,0,1,0,0,0,0, 
2025,02,ANCASH,12,HUAYLAS,01,CARAZ,30731,02,02,1,2,021231003,109.6826,1,,1,1,2,1,MAIZ CHOCLO,2109,1,0,190,0,1,0,0,0,0,1, 
2025,02,ANCASH,12,HUAYLAS,06,PAMPAROMAS,30757,02,02,1,2,021231004,.2441997,1,,1,1,5,1,TRIGO,2113,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,12,HUAYLAS,08,SANTA CRUZ,30766,02,02,1,2,021231004,79.91379,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,1,0,0,0, 
2025,02,ANCASH,13,MARISCAL LUZURIAGA,02,CASCA,30787,01,01,1,2,021331004,39.28194,1,,1,1,2,1,TRIGO,2113,1,0,050,0,0,1,0,0,0,0, 
2025,02,ANCASH,13,MARISCAL LUZURIAGA,06,LLUMPA,30800,05,05,1,2,021341004,24.67785,1,,1,1,2,1,CAPULI,1113,2,0,004,0,0,1,0,0,0,0, 
2025,02,ANCASH,14,OCROS,05,COCHAS,30820,02,02,1,1,021411003,48.99841,1,,1,1,1,1,NARANJO,1156,2,0,100,0,0,0,0,0,1,0, 
2025,02,ANCASH,14,OCROS,06,CONGAS,30827,01,01,1,2,021442003,.7303553,1,,1,1,1,1,PAPA BLANCA,2612,1,0,050,0,0,1,1,0,0,0, 
2025,02,ANCASH,14,OCROS,08,SAN CRISTOBAL DE RAJAN,30835,01,01,1,2,021432003,5.892213,1,,1,1,6,1,MAIZ AMILACEO,2108,1,0,001,0,0,0,0,0,0,1, 
2025,02,ANCASH,14,OCROS,08,SAN CRISTOBAL DE RAJAN,30835,01,01,1,2,021432003,5.892213,1,,1,1,4,1,PALTO,1162,2,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,01,CABANA,30848,01,01,1,1,021522002,14.83683,1,,1,1,1,1,NARANJO,1156,2,0,002,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,01,CABANA,30848,01,01,1,1,021522002,14.83683,1,,1,1,1,2,CHIRIMOYO,1121,2,0,001,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,01,CABANA,30848,01,01,1,1,021522002,14.83683,1,,1,1,1,3,LUCUMO,1143,3,0,002,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,01,CABANA,30848,01,01,1,1,021522002,14.83683,1,,1,1,1,4,PALTO,1162,2,0,002,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,01,CABANA,30848,01,01,1,1,021522002,14.83683,1,,1,1,1,5,GRANADO,1132,2,0,002,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,03,CONCHUCOS,30854,06,06,1,2,021571003,6.509028,1,,1,1,7,1,MAIZ AMILACEO,2108,1,0,200,0,0,0,0,0,0,1, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30857,02,02,1,2,021542004,4.873487,1,,1,1,14,1,TRIGO,2113,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30857,03,03,1,2,021542004,11.5463,1,,1,1,8,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30857,04,04,1,2,021542004,1.180025,1,,1,1,6,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30857,05,05,1,2,021542004,6.909934,1,,1,0,3,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30857,06,06,1,2,021542004,2.34347,1,,1,1,6,1,PAPA BLANCA,2612,1,0,150,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30857,06,06,1,2,021542004,2.34347,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,03,CONCHUCOS,30858,01,01,1,2,021541004,.9116743,1,,1,0,1,1,OCA,2608,1,0,125,0,0,0,1,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30872,01,01,1,2,021542002,11.3594,1,,1,1,7,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30872,01,01,1,2,021542002,11.3594,1,,1,1,6,1,ARVEJA,2901,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30872,02,02,1,2,021542002,28.4589,1,,1,1,10,1,TARHUI,2947,1,0,250,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,06,LACABAMBA,30872,02,02,1,2,021542002,28.4589,1,,1,1,11,1,TARHUI,2947,1,0,300,0,0,0,0,0,0,1, 
2025,02,ANCASH,15,PALLASCA,07,LLAPO,30876,02,02,1,2,021531004,9.010049,1,,1,1,4,1,PAPA NATIVA,2615,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,07,LLAPO,30876,06,06,1,2,021531004,60.42836,1,,1,1,3,1,TRIGO,2113,1,0,500,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,08,PALLASCA,30878,05,05,1,2,021531004,13.02616,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,08,PALLASCA,30878,05,05,1,2,021531004,13.02616,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,08,PALLASCA,30878,05,05,1,2,021531004,13.02616,1,,1,1,5,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,08,PALLASCA,30882,01,01,1,2,021531004,11.01714,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,500,0,0,0,1,0,0,0, 
2025,02,ANCASH,15,PALLASCA,08,PALLASCA,30882,07,07,1,2,021531004,.3534506,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,150,0,0,1,0,0,1,0, 
2025,02,ANCASH,15,PALLASCA,09,PAMPAS,30886,04,04,1,2,021533003,2.84314,1,,1,1,2,1,PAPA BLANCA,2612,1,0,242,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,09,PAMPAS,30892,05,05,1,2,021541002,2.259393,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,1,0,0,0, 
2025,02,ANCASH,15,PALLASCA,09,PAMPAS,30892,06,06,1,2,021541002,52.48598,1,,1,1,5,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,09,PAMPAS,30892,06,06,1,2,021541002,52.48598,1,,1,1,1,1,TARHUI,2947,1,0,224,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,09,PAMPAS,30892,06,06,1,2,021541002,52.48598,1,,1,1,4,1,TARHUI,2947,1,0,200,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,10,SANTA ROSA,30896,01,01,1,1,021521003,6.124831,1,,1,1,1,1,TUNA FRUTA,1186,2,0,460,0,0,1,0,0,0,0, 
2025,02,ANCASH,15,PALLASCA,10,SANTA ROSA,30896,03,03,1,1,021521003,15.06963,1,,1,1,1,1,PALTO,1162,2,0,130,0,0,0,0,0,0,1, 
2025,02,ANCASH,15,PALLASCA,10,SANTA ROSA,30896,11,11,1,1,021521003,8.228751,1,,1,1,1,1,TUNA FRUTA,1186,2,0,160,0,0,1,0,0,0,0, 
2025,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,30919,01,01,1,2,021631004,28.62012,1,,1,1,1,1,HABA,2942,1,0,030,0,0,1,0,0,0,1, 
2025,02,ANCASH,17,RECUAY,01,RECUAY,30929,05,05,1,2,021741003,76.42262,1,,1,1,8,1,PAPA BLANCA,2612,1,0,250,0,0,1,1,1,0,0, 
2025,02,ANCASH,17,RECUAY,01,RECUAY,30930,05,05,1,2,021731002,52.65058,1,,1,1,6,1,ARVEJA,2901,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,17,RECUAY,01,RECUAY,30934,01,01,1,2,021753003,1.367262,1,,1,1,2,1,PAPA BLANCA,2612,1,0,300,0,0,1,0,0,0,0, 
2025,02,ANCASH,17,RECUAY,01,RECUAY,30936,05,05,1,2,021741003,15.40012,1,,1,1,1,1,PAPA BLANCA,2612,1,0,150,0,0,1,1,1,0,0, 
2025,02,ANCASH,17,RECUAY,01,RECUAY,30937,01,01,1,2,021731004,110.3095,1,,1,1,1,1,QUINUA,2111,1,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,17,RECUAY,01,RECUAY,30937,02,02,1,2,021731004,8.890708,1,,1,1,1,1,PAPA BLANCA,2612,1,0,080,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,01,01,1,1,021811004,1.037044,1,,1,0,1,1,GRANADO,1132,2,0,047,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,01,01,1,1,021811004,1.037044,1,,1,0,1,2,NARANJO,1156,2,0,005,0,0,0,0,0,1,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,01,01,1,1,021811004,1.037044,1,,1,0,1,3,MANGO,1147,2,0,010,0,0,0,0,0,1,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,01,01,1,1,021811004,1.037044,1,,1,0,1,4,GUANABANO,1133,2,0,003,0,0,0,0,0,1,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,02,02,1,1,021811004,.2340767,1,,1,1,1,1,PACAE,1159,2,0,006,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,02,02,1,1,021811004,.2340767,1,,1,1,1,2,GUAYABO,1134,2,0,003,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,07,07,1,1,021811004,15.75373,1,,1,1,1,1,PACAE,1159,2,0,070,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30967,07,07,1,1,021811004,15.75373,1,,1,1,1,2,GUANABANO,1133,2,0,003,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30971,01,01,1,1,021811004,65.32716,1,,1,0,3,1,MAIZ AMARILLO DURO,2107,1,2,750,1,1,0,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30971,01,01,1,1,021811004,65.32716,1,,1,0,2,1,MARACUYA,2205,1,2,000,1,0,0,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30971,02,02,1,1,021811004,45.78932,1,,1,1,1,1,PAPRIKA,2824,1,1,000,1,1,0,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30972,05,05,1,1,021811004,.845363,1,,1,0,1,1,MAIZ AMARILLO DURO,2107,1,2,928,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,01,CHIMBOTE,30993,01,01,1,1,021811003,121.4471,1,,1,1,1,1,GRANADO,1132,2,0,070,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,30994,03,03,1,2,021823004,.0627704,1,,1,0,2,1,PALTO,1162,2,2,000,0,0,1,0,0,0,1, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,30994,07,07,1,2,021823004,.3667833,1,,1,0,2,1,MELOCOTONERO,1152,2,0,360,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,30994,08,08,1,2,021823004,.7071125,1,,1,1,2,1,CHIRIMOYO,1121,2,0,496,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31000,05,05,1,1,021823003,.0619107,1,,1,1,3,1,PALTO,1162,2,0,500,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31000,05,05,1,1,021823003,.0619107,1,,1,1,2,1,PALTO,1162,2,1,000,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,01,01,1,2,021831004,48.97453,1,,1,1,2,1,PALTO,1162,2,0,129,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,01,01,1,2,021831004,48.97453,1,,1,1,4,1,PALTO,1162,2,0,100,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,02,02,1,2,021831004,19.9296,1,,1,1,1,1,PALTO,1162,2,0,340,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,04,04,1,2,021831004,24.84684,1,,1,1,1,1,PALTO,1162,2,0,155,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,04,04,1,2,021831004,24.84684,1,,1,1,5,1,PALTO,1162,2,0,150,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,04,04,1,2,021831004,24.84684,1,,1,1,2,1,PALTO,1162,2,0,343,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,05,05,1,2,021831004,17.43159,1,,1,1,3,1,PALTO,1162,2,0,390,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,06,06,1,2,021831004,6.68471,1,,1,1,2,1,PALTO,1162,2,0,240,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,06,06,1,2,021831004,6.68471,1,,1,1,1,1,FRIJOL CANARIO,2910,1,0,166,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,06,06,1,2,021831004,6.68471,1,,1,1,3,1,PALTO,1162,2,0,030,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,07,07,1,2,021831004,23.35861,1,,1,1,1,1,PALTO,1162,2,0,244,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,07,07,1,2,021831004,23.35861,1,,1,1,2,1,PALTO,1162,2,0,190,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,07,07,1,2,021831004,23.35861,1,,1,1,2,2,ZARZAMORA,1194,2,0,010,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,07,07,1,2,021831004,23.35861,1,,1,1,2,3,MEMBRILLERO,1153,2,0,010,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,09,09,1,2,021831004,11.60511,1,,1,0,2,1,PALTO,1162,2,0,350,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,09,09,1,2,021831004,11.60511,1,,1,0,1,1,PALTO,1162,2,0,242,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,09,09,1,2,021831004,11.60511,1,,1,0,1,2,MANZANO,1149,2,0,010,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,09,09,1,2,021831004,11.60511,1,,1,0,1,3,MELOCOTONERO,1152,2,0,020,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31003,09,09,1,2,021831004,11.60511,1,,1,0,1,4,MEMBRILLERO,1153,2,0,010,0,0,1,1,0,0,0, 
2025,02,ANCASH,18,SANTA,02,CACERES DEL PERU,31005,03,03,1,2,021821004,3.920122,1,,1,1,1,1,MAIZ CHALA,2706,1,0,058,0,0,1,0,0,0,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,01,01,1,2,021831004,418.7763,1,,1,1,2,1,PALTO,1162,2,0,195,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,01,01,1,2,021831004,418.7763,1,,1,1,1,1,PALTO,1162,2,0,388,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,01,01,1,2,021831004,418.7763,1,,1,1,3,1,PALTO,1162,2,0,096,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,03,03,1,2,021831004,123.1119,1,,1,0,2,1,PALTO,1162,2,0,049,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,03,03,1,2,021831004,123.1119,1,,1,0,1,1,PALTO,1162,2,0,070,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,05,05,1,2,021831004,32.83148,1,,1,1,2,1,PALTO,1162,2,0,165,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,05,05,1,2,021831004,32.83148,1,,1,1,3,1,PALTO,1162,2,0,050,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,05,05,1,2,021831004,32.83148,1,,1,1,4,1,PALTO,1162,2,0,156,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,06,06,1,2,021831004,47.11723,1,,1,1,1,1,PALTO,1162,2,0,090,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31006,07,07,1,2,021831004,80.03139,1,,1,0,1,1,PALTO,1162,2,0,104,0,0,1,0,0,1,0, 
2025,02,ANCASH,18,SANTA,04,MACATE,31009,01,01,1,2,021833002,89.09847,1,,1,0,1,1,MAIZ AMILACEO,2108,1,0,444,1,0,0,0,0,1,0, 
2025,02,ANCASH,19,SIHUAS,02,ACOBAMBA,31042,02,02,1,2,021933003,1.063702,1,,1,1,5,1,ARVEJA,2901,1,0,500,0,0,0,0,0,0,1, 
